0,0
0.0005,2.51300954433375e-05
0.001,5.02443181797696e-05
0.0015,7.53268055279327e-05
0.002,0.000100361714851215
0.0025,0.000125333233564304
0.003,0.000150225589120757
0.0035,0.000175023058975276
0.004,0.000199709980514407
0.0045,0.000224270760949381
0.005,0.000248689887164855
0.0055,0.000272951935517325
0.006,0.000297041581577035
0.0065,0.00032094360980721
0.007,0.000344642923174517
0.0075,0.000368124552684678
0.008,0.000391373666837202
0.0085,0.000414375580993284
0.009,0.000437115766650933
0.0095,0.000459579860621488
0.01,0.000481753674101715
0.0105,0.000503623201635761
0.011,0.000525174629961296
0.0115,0.000546394346734269
0.012,0.000567268949126757
0.0125,0.000587785252292473
0.013,0.000607930297694606
0.0135,0.0006276913612907
0.014,0.000647055961569444
0.0145,0.000666011867434252
0.015,0.000684547105928689
0.0155,0.000702649969798849
0.016,0.000720309024887907
0.0165,0.000737513117358174
0.017,0.000754251380736104
0.0175,0.000770513242775789
0.018,0.000786288432136619
0.0185,0.000801566984870877
0.019,0.000816339250717184
0.0195,0.000830595899195813
0.02,0.000844327925502015
0.0205,0.000857526656193652
0.021,0.000870183754669526
0.0215,0.000882291226434953
0.022,0.000893841424151264
0.0225,0.00090482705246602
0.023,0.000915241172620918
0.0235,0.000925077206834458
0.024,0.000934328942456612
0.0245,0.000942990535892864
0.025,0.000951056516295154
0.0255,0.000958521789017376
0.026,0.000965381638833274
0.0265,0.000971631732914674
0.027,0.000977268123568194
0.0275,0.000982287250728689
0.028,0.000986685944207868
0.0285,0.000990461425696651
0.029,0.000993611310520009
0.0295,0.000996133609143172
0.03,0.000998026728428272
0.0305,0.000999289472640589
0.031,0.000999921044203816
0.0315,0.000999921044203816
0.032,0.000999289472640589
0.0325,0.000998026728428272
0.033,0.000996133609143172
0.0335,0.000993611310520009
0.034,0.000990461425696651
0.0345,0.000986685944207868
0.035,0.000982287250728689
0.0355,0.000977268123568193
0.036,0.000971631732914674
0.0365,0.000965381638833274
0.037,0.000958521789017376
0.0375,0.000951056516295154
0.038,0.000942990535892865
0.0385,0.000934328942456612
0.039,0.000925077206834458
0.0395,0.000915241172620918
0.04,0.000904827052466019
0.0405,0.000893841424151264
0.041,0.000882291226434953
0.0415,0.000870183754669526
0.042,0.000857526656193652
0.0425,0.000844327925502015
0.043,0.000830595899195813
0.0435,0.000816339250717184
0.044,0.000801566984870877
0.0445,0.000786288432136619
0.045,0.000770513242775789
0.0455,0.000754251380736104
0.046,0.000737513117358174
0.0465,0.000720309024887907
0.047,0.000702649969798849
0.0475,0.000684547105928689
0.048,0.000666011867434252
0.0485,0.000647055961569444
0.049,0.000627691361290701
0.0495,0.000607930297694605
0.05,0.000587785252292473
0.0505,0.000567268949126756
0.051,0.000546394346734269
0.0515,0.000525174629961296
0.052,0.000503623201635761
0.0525,0.000481753674101716
0.053,0.000459579860621488
0.0535,0.000437115766650933
0.054,0.000414375580993284
0.0545,0.000391373666837202
0.055,0.000368124552684678
0.0555,0.000344642923174517
0.056,0.00032094360980721
0.0565,0.000297041581577035
0.057,0.000272951935517325
0.0575,0.000248689887164855
0.058,0.000224270760949381
0.0585,0.000199709980514407
0.059,0.000175023058975276
0.0595,0.000150225589120757
0.06,0.000125333233564305
0.0605,0.000100361714851215
0.061,7.5326805527933e-05
0.0615,5.02443181797697e-05
0.062,2.51300954433378e-05
0.0625,1.22464679914735e-19
0.063,-2.51300954433376e-05
0.0635,-5.02443181797694e-05
0.064,-7.53268055279328e-05
0.0645,-0.000100361714851215
0.065,-0.000125333233564304
0.0655,-0.000150225589120757
0.066,-0.000175023058975276
0.0665,-0.000199709980514407
0.067,-0.000224270760949381
0.0675,-0.000248689887164855
0.068,-0.000272951935517325
0.0685,-0.000297041581577035
0.069,-0.000320943609807209
0.0695,-0.000344642923174517
0.07,-0.000368124552684678
0.0705,-0.000391373666837203
0.071,-0.000414375580993284
0.0715,-0.000437115766650933
0.072,-0.000459579860621488
0.0725,-0.000481753674101715
0.073,-0.00050362320163576
0.0735,-0.000525174629961295
0.074,-0.000546394346734269
0.0745,-0.000567268949126756
0.075,-0.000587785252292473
0.0755,-0.000607930297694605
0.076,-0.0006276913612907
0.0765,-0.000647055961569444
0.077,-0.000666011867434251
0.0775,-0.000684547105928689
0.078,-0.000702649969798849
0.0785,-0.000720309024887907
0.079,-0.000737513117358174
0.0795,-0.000754251380736104
0.08,-0.000770513242775789
0.0805,-0.000786288432136619
0.081,-0.000801566984870876
0.0815,-0.000816339250717184
0.082,-0.000830595899195813
0.0825,-0.000844327925502015
0.083,-0.000857526656193652
0.0835,-0.000870183754669526
0.084,-0.000882291226434953
0.0845,-0.000893841424151264
0.085,-0.00090482705246602
0.0855,-0.000915241172620918
0.086,-0.000925077206834458
0.0865,-0.000934328942456612
0.087,-0.000942990535892865
0.0875,-0.000951056516295154
0.088,-0.000958521789017376
0.0885,-0.000965381638833274
0.089,-0.000971631732914674
0.0895,-0.000977268123568193
0.09,-0.000982287250728689
0.0905,-0.000986685944207868
0.091,-0.000990461425696651
0.0915,-0.000993611310520009
0.092,-0.000996133609143172
0.0925,-0.000998026728428272
0.093,-0.000999289472640589
0.0935,-0.000999921044203816
0.094,-0.000999921044203816
0.0945,-0.000999289472640589
0.095,-0.000998026728428272
0.0955,-0.000996133609143172
0.096,-0.000993611310520009
0.0965,-0.000990461425696651
0.097,-0.000986685944207868
0.0975,-0.000982287250728689
0.098,-0.000977268123568194
0.0985,-0.000971631732914674
0.099,-0.000965381638833274
0.0995,-0.000958521789017376
0.1,-0.000951056516295154
0.1005,-0.000942990535892864
0.101,-0.000934328942456612
0.1015,-0.000925077206834458
0.102,-0.000915241172620918
0.1025,-0.00090482705246602
0.103,-0.000893841424151264
0.1035,-0.000882291226434953
0.104,-0.000870183754669525
0.1045,-0.000857526656193652
0.105,-0.000844327925502015
0.1055,-0.000830595899195813
0.106,-0.000816339250717184
0.1065,-0.000801566984870877
0.107,-0.000786288432136619
0.1075,-0.00077051324277579
0.108,-0.000754251380736104
0.1085,-0.000737513117358174
0.109,-0.000720309024887907
0.1095,-0.00070264996979885
0.11,-0.000684547105928689
0.1105,-0.000666011867434252
0.111,-0.000647055961569444
0.1115,-0.0006276913612907
0.112,-0.000607930297694606
0.1125,-0.000587785252292473
0.113,-0.000567268949126757
0.1135,-0.000546394346734269
0.114,-0.000525174629961295
0.1145,-0.000503623201635761
0.115,-0.000481753674101715
0.1155,-0.000459579860621488
0.116,-0.000437115766650933
0.1165,-0.000414375580993284
0.117,-0.000391373666837203
0.1175,-0.000368124552684678
0.118,-0.000344642923174517
0.1185,-0.000320943609807209
0.119,-0.000297041581577035
0.1195,-0.000272951935517325
0.12,-0.000248689887164855
0.1205,-0.000224270760949382
0.121,-0.000199709980514407
0.1215,-0.000175023058975276
0.122,-0.000150225589120758
0.1225,-0.000125333233564305
0.123,-0.000100361714851215
0.1235,-7.53268055279327e-05
0.124,-5.02443181797702e-05
0.1245,-2.51300954433379e-05
0.125,-2.44929359829471e-19
0.1255,2.51300954433374e-05
0.126,5.02443181797697e-05
0.1265,7.53268055279322e-05
0.127,0.000100361714851215
0.1275,0.000125333233564304
0.128,0.000150225589120757
0.1285,0.000175023058975276
0.129,0.000199709980514407
0.1295,0.000224270760949381
0.13,0.000248689887164855
0.1305,0.000272951935517326
0.131,0.000297041581577035
0.1315,0.000320943609807209
0.132,0.000344642923174517
0.1325,0.000368124552684678
0.133,0.000391373666837203
0.1335,0.000414375580993284
0.134,0.000437115766650933
0.1345,0.000459579860621488
0.135,0.000481753674101716
0.1355,0.000503623201635761
0.136,0.000525174629961296
0.1365,0.000546394346734269
0.137,0.000567268949126757
0.1375,0.000587785252292474
0.138,0.000607930297694605
0.1385,0.000627691361290701
0.139,0.000647055961569445
0.1395,0.000666011867434252
0.14,0.000684547105928689
0.1405,0.000702649969798849
0.141,0.000720309024887907
0.1415,0.000737513117358174
0.142,0.000754251380736104
0.1425,0.000770513242775789
0.143,0.000786288432136619
0.1435,0.000801566984870877
0.144,0.000816339250717184
0.1445,0.000830595899195812
0.145,0.000844327925502015
0.1455,0.000857526656193652
0.146,0.000870183754669525
0.1465,0.000882291226434953
0.147,0.000893841424151263
0.1475,0.000904827052466019
0.148,0.000915241172620917
0.1485,0.000925077206834458
0.149,0.000934328942456612
0.1495,0.000942990535892864
0.15,0.000951056516295154
0.1505,0.000958521789017376
0.151,0.000965381638833274
0.1515,0.000971631732914674
0.152,0.000977268123568193
0.1525,0.000982287250728689
0.153,0.000986685944207868
0.1535,0.000990461425696651
0.154,0.000993611310520009
0.1545,0.000996133609143172
0.155,0.000998026728428272
0.1555,0.000999289472640589
0.156,0.000999921044203816
0.1565,0.000999921044203816
0.157,0.000999289472640589
0.1575,0.000998026728428272
0.158,0.000996133609143172
0.1585,0.000993611310520009
0.159,0.000990461425696651
0.1595,0.000986685944207868
0.16,0.000982287250728689
0.1605,0.000977268123568193
0.161,0.000971631732914674
0.1615,0.000965381638833274
0.162,0.000958521789017376
0.1625,0.000951056516295154
0.163,0.000942990535892865
0.1635,0.000934328942456612
0.164,0.000925077206834458
0.1645,0.000915241172620917
0.165,0.000904827052466019
0.1655,0.000893841424151263
0.166,0.000882291226434954
0.1665,0.000870183754669526
0.167,0.000857526656193652
0.1675,0.000844327925502015
0.168,0.000830595899195812
0.1685,0.000816339250717184
0.169,0.000801566984870876
0.1695,0.000786288432136618
0.17,0.000770513242775789
0.1705,0.000754251380736104
0.171,0.000737513117358174
0.1715,0.000720309024887907
0.172,0.000702649969798849
0.1725,0.000684547105928688
0.173,0.000666011867434251
0.1735,0.000647055961569444
0.174,0.0006276913612907
0.1745,0.000607930297694604
0.175,0.000587785252292473
0.1755,0.000567268949126757
0.176,0.00054639434673427
0.1765,0.000525174629961297
0.177,0.000503623201635762
0.1775,0.000481753674101716
0.178,0.000459579860621489
0.1785,0.000437115766650934
0.179,0.000414375580993285
0.1795,0.000391373666837203
0.18,0.000368124552684678
0.1805,0.000344642923174517
0.181,0.000320943609807211
0.1815,0.000297041581577036
0.182,0.000272951935517326
0.1825,0.000248689887164855
0.183,0.000224270760949382
0.1835,0.000199709980514407
0.184,0.000175023058975276
0.1845,0.000150225589120757
0.185,0.000125333233564304
0.1855,0.000100361714851216
0.186,7.53268055279337e-05
0.1865,5.02443181797703e-05
0.187,2.51300954433381e-05
0.1875,3.67394039744206e-19
0.188,-2.51300954433373e-05
0.1885,-5.02443181797696e-05
0.189,-7.5326805527933e-05
0.1895,-0.000100361714851215
0.19,-0.000125333233564303
0.1905,-0.000150225589120756
0.191,-0.000175023058975275
0.1915,-0.000199709980514407
0.192,-0.000224270760949381
0.1925,-0.000248689887164855
0.193,-0.000272951935517325
0.1935,-0.000297041581577035
0.194,-0.00032094360980721
0.1945,-0.000344642923174516
0.195,-0.000368124552684677
0.1955,-0.000391373666837202
0.196,-0.000414375580993284
0.1965,-0.000437115766650933
0.197,-0.000459579860621488
0.1975,-0.000481753674101716
0.198,-0.000503623201635761
0.1985,-0.000525174629961296
0.199,-0.00054639434673427
0.1995,-0.000567268949126756
0.2,-0.000587785252292473
0.2005,-0.000607930297694605
0.201,-0.0006276913612907
0.2015,-0.000647055961569445
0.202,-0.000666011867434252
0.2025,-0.000684547105928689
0.203,-0.00070264996979885
0.2035,-0.000720309024887908
0.204,-0.000737513117358174
0.2045,-0.000754251380736104
0.205,-0.000770513242775789
0.2055,-0.000786288432136619
0.206,-0.000801566984870877
0.2065,-0.000816339250717184
0.207,-0.000830595899195813
0.2075,-0.000844327925502016
0.208,-0.000857526656193653
0.2085,-0.000870183754669526
0.209,-0.000882291226434953
0.2095,-0.000893841424151263
0.21,-0.000904827052466019
0.2105,-0.000915241172620917
0.211,-0.000925077206834458
0.2115,-0.000934328942456612
0.212,-0.000942990535892864
0.2125,-0.000951056516295153
0.213,-0.000958521789017376
0.2135,-0.000965381638833274
0.214,-0.000971631732914674
0.2145,-0.000977268123568193
0.215,-0.000982287250728689
0.2155,-0.000986685944207868
0.216,-0.000990461425696651
0.2165,-0.000993611310520009
0.217,-0.000996133609143172
0.2175,-0.000998026728428272
0.218,-0.000999289472640589
0.2185,-0.000999921044203816
0.219,-0.000999921044203816
0.2195,-0.000999289472640589
0.22,-0.000998026728428272
0.2205,-0.000996133609143172
0.221,-0.000993611310520009
0.2215,-0.000990461425696651
0.222,-0.000986685944207868
0.2225,-0.000982287250728689
0.223,-0.000977268123568193
0.2235,-0.000971631732914674
0.224,-0.000965381638833274
0.2245,-0.000958521789017376
0.225,-0.000951056516295154
0.2255,-0.000942990535892865
0.226,-0.000934328942456612
0.2265,-0.000925077206834458
0.227,-0.000915241172620917
0.2275,-0.000904827052466019
0.228,-0.000893841424151263
0.2285,-0.000882291226434954
0.229,-0.000870183754669526
0.2295,-0.000857526656193652
0.23,-0.000844327925502015
0.2305,-0.000830595899195813
0.231,-0.000816339250717184
0.2315,-0.000801566984870876
0.232,-0.000786288432136618
0.2325,-0.000770513242775789
0.233,-0.000754251380736104
0.2335,-0.000737513117358174
0.234,-0.000720309024887907
0.2345,-0.000702649969798849
0.235,-0.000684547105928689
0.2355,-0.000666011867434251
0.236,-0.000647055961569444
0.2365,-0.0006276913612907
0.237,-0.000607930297694605
0.2375,-0.000587785252292473
0.238,-0.000567268949126757
0.2385,-0.000546394346734269
0.239,-0.000525174629961296
0.2395,-0.000503623201635761
0.24,-0.000481753674101716
0.2405,-0.000459579860621489
0.241,-0.000437115766650934
0.2415,-0.000414375580993285
